"","page_number","word","sent_count","sentiment","category"
"358",23,"Budget",4,"Trust","Emotion"
"359",23,"Council",4,"Trust","Emotion"
"360",23,"General",4,"Trust","Emotion"
"361",23,"Partnership",4,"Trust","Emotion"
"362",23,"School",4,"Trust","Emotion"
"363",24,"Pay",4,"Anticipation","Emotion"
"364",24,"Plan",4,"Anticipation","Emotion"
"365",24,"Public",4,"Anticipation","Emotion"
"366",24,"Retirement",4,"Anticipation","Emotion"
"367",24,"Retirement",4,"Fear","Emotion"
"368",24,"Pay",4,"Joy","Emotion"
"369",24,"Retirement",4,"Joy","Emotion"
"370",24,"Minimum",4,"Negative","Sentiment"
"371",24,"Retirement",4,"Negative","Sentiment"
"372",24,"Maximum",4,"Positive","Sentiment"
"373",24,"Pay",4,"Positive","Sentiment"
"374",24,"Public",4,"Positive","Sentiment"
"375",24,"Retirement",4,"Positive","Sentiment"
"376",24,"Retirement",4,"Sadness","Emotion"
"377",24,"Pay",4,"Trust","Emotion"
"378",24,"Retirement",4,"Trust","Emotion"
"379",25,"Management",4,"Positive","Sentiment"
"380",25,"Management",4,"Trust","Emotion"
"381",26,"Increase",4,"Positive","Sentiment"
"382",27,"Waste",4,"Disgust","Emotion"
"383",27,"Waste",4,"Negative","Sentiment"
"384",27,"Reimbursement",4,"Positive","Sentiment"
"385",27,"Reimbursement",4,"Trust","Emotion"
"386",29,"Increase",4,"Positive","Sentiment"
"387",32,"Balance",4,"Positive","Sentiment"
"388",33,"Council",4,"Anticipation","Emotion"
"389",33,"Council",4,"Positive","Sentiment"
"390",33,"Council",4,"Trust","Emotion"
"391",36,"Authorized",4,"Positive","Sentiment"
"392",41,"General",4,"Positive","Sentiment"
"393",41,"General",4,"Trust","Emotion"
"394",42,"General",4,"Positive","Sentiment"
"395",42,"General",4,"Trust","Emotion"
"396",44,"Strategic",4,"Positive","Sentiment"
"397",44,"Budget",4,"Trust","Emotion"
"398",46,"Improve",4,"Anticipation","Emotion"
"399",46,"Improve",4,"Joy","Emotion"
"400",46,"Improve",4,"Positive","Sentiment"
"401",46,"Increase",4,"Positive","Sentiment"
"402",46,"Improve",4,"Trust","Emotion"
